Zipcode,ZipCodeType,City,State
75790,STANDARD,VAN,TX
75495,STANDARD,VAN ALSTYNE,TX
75692,STANDARD,WASKOM,TX
75165,STANDARD,WAXAHACHIE,TX
75167,STANDARD,WAXAHACHIE,TX
75168,PO BOX,WAXAHACHIE,TX
75976,PO BOX,WELLS,TX
75485,PO BOX,WESTMINSTER,TX
75097,PO BOX,WESTON,TX
75791,STANDARD,WHITEHOUSE,TX
75693,STANDARD,WHITE OAK,TX
75491,STANDARD,WHITEWRIGHT,TX
75977,STANDARD,WIERGATE,TX
75169,STANDARD,WILLS POINT,TX
75172,STANDARD,WILMER,TX
75492,STANDARD,WINDOM,TX
75493,PO BOX,WINFIELD,TX
75494,STANDARD,WINNSBORO,TX
75792,STANDARD,WINONA,TX
75978,PO BOX,WODEN,TX
75496,STANDARD,WOLFE CITY,TX
75865,PO BOX,WOODLAKE,TX
75694,PO BOX,WOODLAWN,TX
75979,STANDARD,WOODVILLE,TX
75990,UNIQUE,WOODVILLE,TX
75098,STANDARD,WYLIE,TX
75497,STANDARD,YANTIS,TX
75980,STANDARD,ZAVALLA,TX
73901,PO BOX,ADAMS,OK
73931,STANDARD,BALKO,OK
73932,STANDARD,BEAVER,OK
73933,STANDARD,BOISE CITY,OK
73937,STANDARD,FELT,OK
73938,STANDARD,FORGAN,OK
73939,STANDARD,GOODWELL,OK
73942,STANDARD,GUYMON,OK
73944,STANDARD,HARDESTY,OK
73945,STANDARD,HOOKER,OK
73946,STANDARD,KENTON,OK
73947,STANDARD,KEYES,OK
73949,STANDARD,TEXHOMA,OK
73950,STANDARD,TURPIN,OK
73951,STANDARD,TYRONE,OK
79311,STANDARD,ABERNATHY,TX
79601,STANDARD,ABILENE,TX
79602,STANDARD,ABILENE,TX
79603,STANDARD,ABILENE,TX
79604,PO BOX,ABILENE,TX
79605,STANDARD,ABILENE,TX
79606,STANDARD,ABILENE,TX
79607,STANDARD,DYESS AFB,TX
79608,PO BOX,ABILENE,TX
79697,UNIQUE,ABILENE,TX
79698,UNIQUE,ABILENE,TX
79699,UNIQUE,ABILENE,TX
79001,STANDARD,ADRIAN,TX
79002,PO BOX,ALANREED,TX
76430,STANDARD,ALBANY,TX
76008,STANDARD,ALEDO,TX
79003,PO BOX,ALLISON,TX
76009,STANDARD,ALVARADO,TX
76225,STANDARD,ALVORD,TX
79101,STANDARD,AMARILLO,TX
79102,STANDARD,AMARILLO,TX
79103,STANDARD,AMARILLO,TX
79104,STANDARD,AMARILLO,TX
79105,PO BOX,AMARILLO,TX
79106,STANDARD,AMARILLO,TX
79107,STANDARD,AMARILLO,TX
79108,STANDARD,AMARILLO,TX
79109,STANDARD,AMARILLO,TX
79110,STANDARD,AMARILLO,TX
79111,STANDARD,AMARILLO,TX
79114,PO BOX,AMARILLO,TX
79116,PO BOX,AMARILLO,TX
79117,PO BOX,AMARILLO,TX
79118,STANDARD,AMARILLO,TX
79119,STANDARD,AMARILLO,TX
79120,PO BOX,AMARILLO,TX
79121,STANDARD,AMARILLO,TX
79124,STANDARD,AMARILLO,TX
79159,PO BOX,AMARILLO,TX
79166,UNIQUE,AMARILLO,TX
79168,UNIQUE,AMARILLO,TX
79172,UNIQUE,AMARILLO,TX
79174,UNIQUE,AMARILLO,TX
79178,UNIQUE,AMARILLO,TX
79185,UNIQUE,AMARILLO,TX
79189,PO BOX,AMARILLO,TX
79312,STANDARD,AMHERST,TX
79501,STANDARD,ANSON,TX
79313,STANDARD,ANTON,TX
76351,PO BOX,ARCHER CITY,TX
76226,STANDARD,ARGYLE,TX
76001,STANDARD,ARLINGTON,TX
76002,STANDARD,ARLINGTON,TX
76003,PO BOX,ARLINGTON,TX
76004,PO BOX,ARLINGTON,TX
76005,PO BOX,ARLINGTON,TX
76006,STANDARD,ARLINGTON,TX
76007,PO BOX,ARLINGTON,TX
76010,STANDARD,ARLINGTON,TX
76011,STANDARD,ARLINGTON,TX
76012,STANDARD,ARLINGTON,TX
76013,STANDARD,ARLINGTON,TX
76014,STANDARD,ARLINGTON,TX
76015,STANDARD,ARLINGTON,TX
76016,STANDARD,ARLINGTON,TX
76017,STANDARD,ARLINGTON,TX
76018,STANDARD,ARLINGTON,TX
76019,UNIQUE,ARLINGTON,TX
76094,PO BOX,ARLINGTON,TX
76096,PO BOX,ARLINGTON,TX
76820,STANDARD,ART,TX
79502,STANDARD,ASPERMONT,TX
76227,STANDARD,AUBREY,TX
76020,STANDARD,AZLE,TX
76098,PO BOX,AZLE,TX
79504,STANDARD,BAIRD,TX
76821,STANDARD,BALLINGER,TX
76823,STANDARD,BANGS,TX
76930,STANDARD,BARNHART,TX
76021,STANDARD,BEDFORD,TX
76022,STANDARD,BEDFORD,TX
76095,PO BOX,BEDFORD,TX
76228,STANDARD,BELLEVUE,TX
76824,PO BOX,BEND,TX
79505,STANDARD,BENJAMIN,TX
76932,STANDARD,BIG LAKE,TX
79506,STANDARD,BLACKWELL,TX
76432,STANDARD,BLANKET,TX
79314,PO BOX,BLEDSOE,TX
76352,PO BOX,BLUEGROVE,TX
76433,STANDARD,BLUFF DALE,TX
79005,STANDARD,BOOKER,TX
79007,STANDARD,BORGER,TX
79008,PO BOX,BORGER,TX
79009,STANDARD,BOVINA,TX
76230,STANDARD,BOWIE,TX
76023,STANDARD,BOYD,TX
76825,STANDARD,BRADY,TX
76424,STANDARD,BRECKENRIDGE,TX
76426,STANDARD,BRIDGEPORT,TX
79011,STANDARD,BRISCOE,TX
76933,STANDARD,BRONTE,TX
76827,STANDARD,BROOKESMITH,TX
79316,STANDARD,BROWNFIELD,TX
79376,STANDARD,TOKIO,TX
76801,STANDARD,BROWNWOOD,TX
76802,STANDARD,EARLY,TX
76803,PO BOX,BROWNWOOD,TX
76804,PO BOX,BROWNWOOD,TX
76427,STANDARD,BRYSON,TX
79508,STANDARD,BUFFALO GAP,TX
76354,STANDARD,BURKBURNETT,TX
76828,STANDARD,BURKETT,TX
76028,STANDARD,BURLESON,TX
76097,PO BOX,BURLESON,TX
79012,PO BOX,BUSHLAND,TX
76357,STANDARD,BYERS,TX
79013,PO BOX,CACTUS,TX
76429,STANDARD,CADDO,TX
79014,STANDARD,CANADIAN,TX
79015,STANDARD,CANYON,TX
79016,UNIQUE,CANYON,TX
76435,STANDARD,CARBON,TX
76934,STANDARD,CARLSBAD,TX
76436,STANDARD,CARLTON,TX
76831,STANDARD,CASTELL,TX
79018,STANDARD,CHANNING,TX
79058,STANDARD,MASTERSON,TX
76832,STANDARD,CHEROKEE,TX
76431,STANDARD,CHICO,TX
79201,STANDARD,CHILDRESS,TX
79223,STANDARD,CEE VEE,TX
79225,STANDARD,CHILLICOTHE,TX
79247,STANDARD,ODELL,TX
76935,STANDARD,CHRISTOVAL,TX
76437,STANDARD,CISCO,TX
79226,STANDARD,CLARENDON,TX
79240,STANDARD,LELIA LAKE,TX
79019,STANDARD,CLAUDE,TX
76031,STANDARD,CLEBURNE,TX
76033,STANDARD,CLEBURNE,TX
79510,STANDARD,CLYDE,TX
79511,STANDARD,COAHOMA,TX
76834,STANDARD,COLEMAN,TX
76034,STANDARD,COLLEYVILLE,TX
76233,STANDARD,COLLINSVILLE,TX
79512,STANDARD,COLORADO CITY,TX
76442,STANDARD,COMANCHE,TX
79021,PO BOX,COTTON CENTER,TX
76035,STANDARD,CRESSON,TX
79322,STANDARD,CROSBYTON,TX
76443,STANDARD,CROSS PLAINS,TX
79227,STANDARD,CROWELL,TX
76036,STANDARD,CROWLEY,TX
79022,STANDARD,DALHART,TX
79024,PO BOX,DARROUZETT,TX
79025,PO BOX,DAWN,TX
76234,STANDARD,DECATUR,TX
76444,STANDARD,DE LEON,TX
76439,PO BOX,DENNIS,TX
76201,STANDARD,DENTON,TX
76202,PO BOX,DENTON,TX
76203,PO BOX,DENTON,TX
76204,PO BOX,DENTON,TX
76205,STANDARD,DENTON,TX
76206,PO BOX,DENTON,TX
76207,STANDARD,DENTON,TX
76208,STANDARD,DENTON,TX
76209,STANDARD,DENTON,TX
76210,STANDARD,DENTON,TX
79323,STANDARD,DENVER CITY,TX
76445,STANDARD,DESDEMONA,TX
79229,STANDARD,DICKENS,TX
79027,STANDARD,DIMMITT,TX
79230,STANDARD,DODSON,TX
76836,STANDARD,DOOLE,TX
79231,PO BOX,DOUGHERTY,TX
76446,STANDARD,DUBLIN,TX
79029,STANDARD,DUMAS,TX
79516,PO BOX,DUNN,TX
79031,STANDARD,EARTH,TX
76448,STANDARD,EASTLAND,TX
76837,STANDARD,EDEN,TX
79032,PO BOX,EDMONSON,TX
76936,STANDARD,ELDORADO,TX
76360,STANDARD,ELECTRA,TX
76452,PO BOX,ENERGY,TX
79324,STANDARD,ENOCHS,TX
76937,STANDARD,EOLA,TX
76238,STANDARD,ERA,TX
79233,PO BOX,ESTELLINE,TX
76039,STANDARD,EULESS,TX
76040,STANDARD,EULESS,TX
79033,PO BOX,FARNSWORTH,TX
79325,STANDARD,FARWELL,TX
79235,STANDARD,FLOYDADA,TX
79517,STANDARD,FLUVANNA,TX
79034,STANDARD,FOLLETT,TX
76239,STANDARD,FORESTBURG,TX
76041,STANDARD,FORRESTON,TX
76841,STANDARD,FORT MC KAVETT,TX
76101,PO BOX,FORT WORTH,TX
76102,STANDARD,FORT WORTH,TX
76103,STANDARD,FORT WORTH,TX
76104,STANDARD,FORT WORTH,TX
76105,STANDARD,FORT WORTH,TX
76106,STANDARD,FORT WORTH,TX
76107,STANDARD,FORT WORTH,TX
76108,STANDARD,FORT WORTH,TX
76109,STANDARD,FORT WORTH,TX
76110,STANDARD,FORT WORTH,TX
76111,STANDARD,FORT WORTH,TX
76112,STANDARD,FORT WORTH,TX
76113,PO BOX,FORT WORTH,TX
76114,STANDARD,FORT WORTH,TX
76115,STANDARD,FORT WORTH,TX
76116,STANDARD,FORT WORTH,TX
76117,STANDARD,HALTOM CITY,TX
76118,STANDARD,FORT WORTH,TX
76119,STANDARD,FORT WORTH,TX
76120,STANDARD,FORT WORTH,TX
76121,PO BOX,FORT WORTH,TX
76122,UNIQUE,FORT WORTH,TX
76123,STANDARD,FORT WORTH,TX
76124,PO BOX,FORT WORTH,TX
76126,STANDARD,FORT WORTH,TX
76127,STANDARD,NAVAL AIR STATION/ JRB,TX
76129,UNIQUE,FORT WORTH,TX
76130,UNIQUE,FORT WORTH,TX
76131,STANDARD,FORT WORTH,TX
76132,STANDARD,FORT WORTH,TX
76133,STANDARD,FORT WORTH,TX
76134,STANDARD,FORT WORTH,TX
76135,STANDARD,FORT WORTH,TX
76136,PO BOX,FORT WORTH,TX
76137,STANDARD,FORT WORTH,TX
76140,STANDARD,FORT WORTH,TX
76147,PO BOX,FORT WORTH,TX
76148,STANDARD,FORT WORTH,TX
76150,STANDARD,FORT WORTH,TX
76155,STANDARD,FORT WORTH,TX
76161,PO BOX,FORT WORTH,TX
76162,PO BOX,FORT WORTH,TX
76163,PO BOX,FORT WORTH,TX
76164,STANDARD,FORT WORTH,TX
76166,UNIQUE,FORT WORTH,TX
76177,STANDARD,FORT WORTH,TX
76179,STANDARD,FORT WORTH,TX
76180,STANDARD,NORTH RICHLAND HILLS,TX
76181,PO BOX,FORT WORTH,TX
76182,STANDARD,NORTH RICHLAND HILLS,TX
76185,PO BOX,FORT WORTH,TX
76191,UNIQUE,FORT WORTH,TX
76192,UNIQUE,FORT WORTH,TX
76193,UNIQUE,FORT WORTH,TX
76195,UNIQUE,FORT WORTH,TX
76196,UNIQUE,FORT WORTH,TX
76197,UNIQUE,FORT WORTH,TX
76198,UNIQUE,FORT WORTH,TX
76199,UNIQUE,FORT WORTH,TX
76842,STANDARD,FREDONIA,TX
79035,STANDARD,FRIONA,TX
79036,STANDARD,FRITCH,TX
76240,STANDARD,GAINESVILLE,TX
76241,PO BOX,GAINESVILLE,TX
79518,STANDARD,GIRARD,TX
76043,STANDARD,GLEN ROSE,TX
76044,STANDARD,GODLEY,TX
79519,STANDARD,GOLDSBORO,TX
76844,STANDARD,GOLDTHWAITE,TX
76453,STANDARD,GORDON,TX
76245,STANDARD,GORDONVILLE,TX
76363,STANDARD,GOREE,TX
76454,STANDARD,GORMAN,TX
76845,STANDARD,GOULDBUSK,TX
76449,STANDARD,GRAFORD,TX
76450,STANDARD,GRAHAM,TX
76048,STANDARD,GRANBURY,TX
76049,STANDARD,GRANBURY,TX
76050,STANDARD,GRANDVIEW,TX
76051,STANDARD,GRAPEVINE,TX
76092,STANDARD,SOUTHLAKE,TX
76099,PO BOX,GRAPEVINE,TX
76246,PO BOX,GREENWOOD,TX
79039,STANDARD,GROOM,TX
79040,STANDARD,GRUVER,TX
76455,STANDARD,GUSTINE,TX
79236,PO BOX,GUTHRIE,TX
79041,STANDARD,HALE CENTER,TX
79520,STANDARD,HAMLIN,TX
79042,STANDARD,HAPPY,TX
79094,STANDARD,WAYSIDE,TX
76364,STANDARD,HARROLD,TX
79043,STANDARD,HART,TX
79044,STANDARD,HARTLEY,TX
79521,STANDARD,HASKELL,TX
76052,STANDARD,HASLET,TX
79525,STANDARD,HAWLEY,TX
79237,STANDARD,HEDLEY,TX
76365,STANDARD,HENRIETTA,TX
79045,STANDARD,HEREFORD,TX
79085,STANDARD,SUMMERFIELD,TX
79526,STANDARD,HERMLEIGH,TX
76848,STANDARD,HEXT,TX
76457,STANDARD,HICO,TX
79046,STANDARD,HIGGINS,TX
76366,STANDARD,HOLLIDAY,TX
76053,STANDARD,HURST,TX
76054,STANDARD,HURST,TX
79329,STANDARD,IDALOU,TX
76367,STANDARD,IOWA PARK,TX
79527,STANDARD,IRA,TX
76055,STANDARD,ITASCA,TX
76458,STANDARD,JACKSBORO,TX
79528,STANDARD,JAYTON,TX
76459,STANDARD,JERMYN,TX
76058,STANDARD,JOSHUA,TX
76849,STANDARD,JUNCTION,TX
76247,STANDARD,JUSTIN,TX
76369,PO BOX,KAMAY,TX
76059,STANDARD,KEENE,TX
76244,STANDARD,KELLER,TX
76248,STANDARD,KELLER,TX
76060,STANDARD,KENNEDALE,TX
76939,PO BOX,KNICKERBOCKER,TX
79529,STANDARD,KNOX CITY,TX
79052,STANDARD,KRESS,TX
76249,STANDARD,KRUM,TX
79239,STANDARD,LAKEVIEW,TX
79331,STANDARD,LAMESA,TX
79530,STANDARD,LAWN,TX
79053,PO BOX,LAZBUDDIE,TX
79054,PO BOX,LEFORS,TX
79336,STANDARD,LEVELLAND,TX
79338,PO BOX,LEVELLAND,TX
76061,PO BOX,LILLIAN,TX
76250,STANDARD,LINDSAY,TX
76461,PO BOX,LINGLEVILLE,TX
76462,STANDARD,LIPAN,TX
79056,STANDARD,LIPSCOMB,TX
79326,STANDARD,FIELDTON,TX
79339,STANDARD,LITTLEFIELD,TX
79221,PO BOX,AIKEN,TX
79241,STANDARD,LOCKNEY,TX
76852,STANDARD,LOHN,TX
76853,STANDARD,LOMETA,TX
76854,STANDARD,LONDON,TX
79342,STANDARD,LOOP,TX
79532,STANDARD,LORAINE,TX
79343,STANDARD,LORENZO,TX
76460,STANDARD,LOVING,TX
76855,PO BOX,LOWAKE,TX
79401,STANDARD,LUBBOCK,TX
79402,STANDARD,LUBBOCK,TX
79403,STANDARD,LUBBOCK,TX
79404,STANDARD,LUBBOCK,TX
79406,STANDARD,LUBBOCK,TX
79407,STANDARD,LUBBOCK,TX
79408,PO BOX,LUBBOCK,TX
79409,STANDARD,LUBBOCK,TX
79410,STANDARD,LUBBOCK,TX
79411,STANDARD,LUBBOCK,TX
79412,STANDARD,LUBBOCK,TX
79413,STANDARD,LUBBOCK,TX
79414,STANDARD,LUBBOCK,TX
79415,STANDARD,LUBBOCK,TX
79416,STANDARD,LUBBOCK,TX
79423,STANDARD,LUBBOCK,TX
79424,STANDARD,LUBBOCK,TX
79430,UNIQUE,LUBBOCK,TX
79452,PO BOX,LUBBOCK,TX
79453,PO BOX,LUBBOCK,TX
79457,UNIQUE,LUBBOCK,TX
79464,PO BOX,LUBBOCK,TX
79490,PO BOX,LUBBOCK,TX
79491,UNIQUE,LUBBOCK,TX
79493,PO BOX,LUBBOCK,TX
79499,PO BOX,LUBBOCK,TX
79533,STANDARD,LUEDERS,TX
79243,STANDARD,MCADOO,TX
79534,STANDARD,MC CAULLEY,TX
79057,STANDARD,MCLEAN,TX
76063,STANDARD,MANSFIELD,TX
79344,STANDARD,MAPLE,TX
79535,STANDARD,MARYNEAL,TX
76856,STANDARD,MASON,TX
79244,STANDARD,MATADOR,TX
76857,STANDARD,MAY,TX
76064,STANDARD,MAYPEARL,TX
79345,STANDARD,MEADOW,TX
76370,PO BOX,MEGARGEL,TX
76858,STANDARD,MELVIN,TX
79245,STANDARD,MEMPHIS,TX
76859,STANDARD,MENARD,TX
76940,STANDARD,MERETA,TX
79536,STANDARD,MERKEL,TX
76941,STANDARD,MERTZON,TX
79059,STANDARD,MIAMI,TX
76065,STANDARD,MIDLOTHIAN,TX
76861,STANDARD,MILES,TX
76862,STANDARD,MILLERSVIEW,TX
76066,STANDARD,MILLSAP,TX
76067,STANDARD,MINERAL WELLS,TX
76068,PO BOX,MINERAL WELLS,TX
76463,STANDARD,MINGUS,TX
79061,STANDARD,MOBEETIE,TX
76251,STANDARD,MONTAGUE,TX
76464,STANDARD,MORAN,TX
76465,PO BOX,MORGAN MILL,TX
79062,STANDARD,MORSE,TX
79346,STANDARD,MORTON,TX
76252,STANDARD,MUENSTER,TX
79347,STANDARD,MULESHOE,TX
76864,STANDARD,MULLIN,TX
76371,STANDARD,MUNDAY,TX
76253,PO BOX,MYRA,TX
79063,STANDARD,NAZARETH,TX
76070,STANDARD,NEMO,TX
76071,STANDARD,NEWARK,TX
76372,STANDARD,NEWCASTLE,TX
79350,PO BOX,NEW DEAL,TX
76255,STANDARD,NOCONA,TX
79537,STANDARD,NOLAN,TX
76865,STANDARD,NORTON,TX
79538,STANDARD,NOVICE,TX
79539,STANDARD,O BRIEN,TX
79351,STANDARD,ODONNELL,TX
76373,STANDARD,OKLAUNION,TX
76466,PO BOX,OLDEN,TX
79540,STANDARD,OLD GLORY,TX
76374,STANDARD,OLNEY,TX
79064,STANDARD,OLTON,TX
79541,STANDARD,OVALO,TX
76943,STANDARD,OZONA,TX
79248,STANDARD,PADUCAH,TX
76866,STANDARD,PAINT ROCK,TX
76484,STANDARD,PALO PINTO,TX
76467,PO BOX,PALUXY,TX
79065,STANDARD,PAMPA,TX
79066,PO BOX,PAMPA,TX
79068,STANDARD,PANHANDLE,TX
76073,STANDARD,PARADISE,TX
76485,PO BOX,PEASTER,TX
79353,STANDARD,PEP,TX
76486,STANDARD,PERRIN,TX
79070,STANDARD,PERRYTON,TX
79093,PO BOX,WAKA,TX
79250,STANDARD,PETERSBURG,TX
76377,STANDARD,PETROLIA,TX
76258,STANDARD,PILOT POINT,TX
79355,STANDARD,PLAINS,TX
79072,STANDARD,PLAINVIEW,TX
79073,PO BOX,PLAINVIEW,TX
76259,STANDARD,PONDER,TX
76869,STANDARD,PONTOTOC,TX
76487,STANDARD,POOLVILLE,TX
79330,STANDARD,JUSTICEBURG,TX
79356,STANDARD,POST,TX
76870,STANDARD,PRIDDY,TX
76468,PO BOX,PROCTOR,TX
76469,PO BOX,PUTNAM,TX
79251,STANDARD,QUAIL,TX
79252,STANDARD,QUANAH,TX
79255,STANDARD,QUITAQUE,TX
76077,STANDARD,RAINBOW,TX
79357,STANDARD,RALLS,TX
76470,STANDARD,RANGER,TX
76078,STANDARD,RHOME,TX
76871,STANDARD,RICHLAND SPRINGS,TX
76261,STANDARD,RINGGOLD,TX
76093,STANDARD,RIO VISTA,TX
76471,STANDARD,RISING STAR,TX
76262,STANDARD,ROANOKE,TX
79220,STANDARD,AFTON,TX
79256,STANDARD,ROARING SPRINGS,TX
76945,STANDARD,ROBERT LEE,TX
79543,STANDARD,ROBY,TX
76872,STANDARD,ROCHELLE,TX
79544,STANDARD,ROCHESTER,TX
76873,STANDARD,ROCKWOOD,TX
76874,STANDARD,ROOSEVELT,TX
79358,STANDARD,ROPESVILLE,TX
79545,STANDARD,ROSCOE,TX
76263,STANDARD,ROSSTON,TX
79546,STANDARD,ROTAN,TX
76875,STANDARD,ROWENA,TX
79547,STANDARD,RULE,TX
79548,STANDARD,RULE,TX
76264,STANDARD,SADLER,TX
76265,STANDARD,SAINT JO,TX
76901,STANDARD,SAN ANGELO,TX
76902,PO BOX,SAN ANGELO,TX
76903,STANDARD,SAN ANGELO,TX
76904,STANDARD,SAN ANGELO,TX
76905,STANDARD,SAN ANGELO,TX
76906,PO BOX,SAN ANGELO,TX
76908,STANDARD,GOODFELLOW AFB,TX
76909,UNIQUE,SAN ANGELO,TX
79078,PO BOX,SANFORD,TX
76266,STANDARD,SANGER,TX
76877,STANDARD,SAN SABA,TX
76878,STANDARD,SANTA ANNA,TX
76472,STANDARD,SANTO,TX
76379,STANDARD,SCOTLAND,TX
79359,STANDARD,SEAGRAVES,TX
79360,STANDARD,SEMINOLE,TX
76380,STANDARD,SEYMOUR,TX
79363,STANDARD,SHALLOWATER,TX
79077,PO BOX,SAM NORWOOD,TX
79079,STANDARD,SHAMROCK,TX
76474,STANDARD,SIDNEY,TX
76949,STANDARD,SILVER,TX
79257,STANDARD,SILVERTON,TX
79080,STANDARD,SKELLYTOWN,TX
79364,STANDARD,SLATON,TX
79366,STANDARD,RANSOM CANYON,TX
76267,PO BOX,SLIDELL,TX
79367,PO BOX,SMYER,TX
79549,STANDARD,SNYDER,TX
79550,PO BOX,SNYDER,TX
76950,STANDARD,SONORA,TX
76481,STANDARD,SOUTH BEND,TX
76268,PO BOX,SOUTHMAYD,TX
79258,PO BOX,SOUTH PLAINS,TX
79369,PO BOX,SPADE,TX
79081,STANDARD,SPEARMAN,TX
79082,STANDARD,SPRINGLAKE,TX
76082,STANDARD,SPRINGTOWN,TX
79370,STANDARD,SPUR,TX
79503,STANDARD,AVOCA,TX
79553,STANDARD,STAMFORD,TX
76880,PO BOX,STAR,TX
76401,STANDARD,STEPHENVILLE,TX
76402,UNIQUE,STEPHENVILLE,TX
76951,STANDARD,STERLING CITY,TX
79083,STANDARD,STINNETT,TX
79051,PO BOX,KERRICK,TX
79084,STANDARD,STRATFORD,TX
76475,STANDARD,STRAWN,TX
79371,STANDARD,SUDAN,TX
79372,PO BOX,SUNDOWN,TX
79086,STANDARD,SUNRAY,TX
76270,STANDARD,SUNSET,TX
79556,STANDARD,SWEETWATER,TX
79560,STANDARD,SYLVESTER,TX
79373,STANDARD,TAHOKA,TX
76882,STANDARD,TALPA,TX
76883,STANDARD,TELEGRAPH,TX
79259,STANDARD,TELL,TX
76953,PO BOX,TENNYSON,TX
79087,STANDARD,TEXLINE,TX
76483,STANDARD,THROCKMORTON,TX
76271,STANDARD,TIOGA,TX
76476,STANDARD,TOLAR,TX
79561,STANDARD,TRENT,TX
79088,STANDARD,TULIA,TX
79234,STANDARD,FLOMOT,TX
79261,STANDARD,TURKEY,TX
79562,STANDARD,TUSCOLA,TX
79563,STANDARD,TYE,TX
79091,PO BOX,UMBARGER,TX
76884,STANDARD,VALERA,TX
76888,STANDARD,VOSS,TX
76885,STANDARD,VALLEY SPRING,TX
76272,STANDARD,VALLEY VIEW,TX
76955,STANDARD,VANCOURT,TX
79010,PO BOX,BOYS RANCH,TX
79092,STANDARD,VEGA,TX
76084,STANDARD,VENUS,TX
76886,PO BOX,VERIBEST,TX
76384,STANDARD,VERNON,TX
76385,PO BOX,VERNON,TX
76887,STANDARD,VOCA,TX
76957,STANDARD,WALL,TX
76958,PO BOX,WATER VALLEY,TX
76085,STANDARD,WEATHERFORD,TX
76086,STANDARD,WEATHERFORD,TX
76087,STANDARD,WEATHERFORD,TX
76088,STANDARD,WEATHERFORD,TX
76388,STANDARD,WEINERT,TX
79377,STANDARD,WELCH,TX
79095,STANDARD,WELLINGTON,TX
79378,PO BOX,WELLMAN,TX
79565,STANDARD,WESTBROOK,TX
79096,STANDARD,WHEELER,TX
79097,STANDARD,WHITE DEER,TX
79379,PO BOX,WHITEFACE,TX
76273,STANDARD,WHITESBORO,TX
79380,PO BOX,WHITHARRAL,TX
76490,STANDARD,WHITT,TX
76301,STANDARD,WICHITA FALLS,TX
76302,STANDARD,WICHITA FALLS,TX
76305,STANDARD,WICHITA FALLS,TX
76306,STANDARD,WICHITA FALLS,TX
76307,PO BOX,WICHITA FALLS,TX
76308,STANDARD,WICHITA FALLS,TX
76309,STANDARD,WICHITA FALLS,TX
76310,STANDARD,WICHITA FALLS,TX
76311,STANDARD,SHEPPARD AFB,TX
79098,STANDARD,WILDORADO,TX
79381,STANDARD,WILSON,TX
79383,PO BOX,NEW HOME,TX
76389,STANDARD,WINDTHORST,TX
79566,STANDARD,WINGATE,TX
79567,STANDARD,WINTERS,TX
79382,STANDARD,WOLFFORTH,TX
76491,STANDARD,WOODSON,TX
76890,STANDARD,ZEPHYR,TX
77326,PO BOX,ACE,TX
77411,PO BOX,ALIEF,TX
77412,PO BOX,ALTAIR,TX
77511,STANDARD,ALVIN,TX
77512,PO BOX,ALVIN,TX
77514,STANDARD,ANAHUAC,TX
77830,STANDARD,ANDERSON,TX
77875,PO BOX,ROANS PRAIRIE,TX
77515,STANDARD,ANGLETON,TX
77516,PO BOX,ANGLETON,TX
77518,STANDARD,BACLIFF,TX
77413,PO BOX,BARKER,TX
77519,STANDARD,BATSON,TX
77404,PO BOX,BAY CITY,TX
77414,STANDARD,BAY CITY,TX
77520,STANDARD,BAYTOWN,TX
77521,STANDARD,BAYTOWN,TX
77522,PO BOX,BAYTOWN,TX
77523,STANDARD,BAYTOWN,TX
77417,STANDARD,BEASLEY,TX
77657,STANDARD,LUMBERTON,TX
77701,STANDARD,BEAUMONT,TX
77702,STANDARD,BEAUMONT,TX
77703,STANDARD,BEAUMONT,TX
77704,PO BOX,BEAUMONT,TX
77705,STANDARD,BEAUMONT,TX
77706,STANDARD,BEAUMONT,TX
77707,STANDARD,BEAUMONT,TX
77708,STANDARD,BEAUMONT,TX
77709,PO BOX,BEAUMONT,TX
77710,PO BOX,BEAUMONT,TX
77713,STANDARD,BEAUMONT,TX
77720,PO BOX,BEAUMONT,TX
77725,PO BOX,BEAUMONT,TX
77726,PO BOX,BEAUMONT,TX
77831,STANDARD,BEDIAS,TX
77401,STANDARD,BELLAIRE,TX
77402,PO BOX,BELLAIRE,TX
77418,STANDARD,BELLVILLE,TX
77419,PO BOX,BLESSING,TX
77420,STANDARD,BOLING,TX
77422,STANDARD,BRAZORIA,TX
77833,STANDARD,BRENHAM,TX
77834,PO BOX,BRENHAM,TX
77611,STANDARD,BRIDGE CITY,TX
77423,STANDARD,BROOKSHIRE,TX
77801,STANDARD,BRYAN,TX
77802,STANDARD,BRYAN,TX
77803,STANDARD,BRYAN,TX
77805,PO BOX,BRYAN,TX
77806,PO BOX,BRYAN,TX
77807,STANDARD,BRYAN,TX
77808,STANDARD,BRYAN,TX
77612,STANDARD,BUNA,TX
77835,STANDARD,BURTON,TX
77836,STANDARD,CALDWELL,TX
77837,STANDARD,CALVERT,TX
77415,PO BOX,CEDAR LANE,TX
77530,STANDARD,CHANNELVIEW,TX
77426,STANDARD,CHAPPELL HILL,TX
77613,PO BOX,CHINA,TX
77838,PO BOX,CHRIESMAN,TX
77327,STANDARD,CLEVELAND,TX
77328,STANDARD,CLEVELAND,TX
77531,STANDARD,CLUTE,TX
77331,STANDARD,COLDSPRING,TX
77428,PO BOX,COLLEGEPORT,TX
77840,STANDARD,COLLEGE STATION,TX
77841,PO BOX,COLLEGE STATION,TX
77842,PO BOX,COLLEGE STATION,TX
77843,UNIQUE,COLLEGE STATION,TX
77844,PO BOX,COLLEGE STATION,TX
77845,STANDARD,COLLEGE STATION,TX
77850,PO BOX,CONCORD,TX
77301,STANDARD,CONROE,TX
